"Citable Reference","Context Description","Title","Description","Start Date","Start Date (num)","End Date","End Date (num)","Covering Dates","Held by","Catalogue level","References","Opening Date","Closure Status","Closure Type","Closure Code","Subjects","Digitised","ID","Score"
"FO 371/9554","Foreign Office: Political Departments: General Correspondence from 1906-1966. American.","Liberia. Code 24 Files 4309 - 6920","Liberia. Code 24 Files 4309 - 6920.","01/01/1924","19240101","31/12/1924","19241231","1924","The National Archives, Kew","6","Former Reference Dep: File 4309-6920.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International;
        C10124 Africa","","C2767219","289.2609"
"FO 371/5387","Foreign Office: Political Departments: General Correspondence from 1906-1966. Northern.","Finland. Code 56 Files 168 - 428","Finland. Code 56 Files 168 - 428.","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: File 168-428.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2763052","289.2609"
"FO 371/5451","Foreign Office: Political Departments: General Correspondence from 1906-1966. Northern.","Siberia. Code 57 Files 938 - 3548","Siberia. Code 57 Files 938 - 3548.","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: File 938-3548.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International","","C2763116","289.2609"
"FO 371/8432","Foreign Office: Political Departments: General Correspondence from 1906-1966. American.","Brazil. Code 6 Files 2931 - 5998","Brazil. Code 6 Files 2931 - 5998.","01/01/1923","19230101","31/12/1923","19231231","1923","The National Archives, Kew","6","Former Reference Dep: File 2931-5998.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International;
        C10125 Americas","","C2766097","289.2609"
"FO 371/4545","Foreign Office: Political Departments: General Correspondence from 1906-1966. American.","Peru. Code 35 Files 471 - 1436","Peru. Code 35 Files 471 - 1436.","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: File 471-1436.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International;
        C10125 Americas","","C2762210","289.2609"
"FO 371/4851","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Germany. Code 18 Files 13535 - 14511","Germany. Code 18 Files 13535 - 14511.","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: File 13535-14511.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2762516","289.2609"
"FO 371/5277","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Turkey. Code 44 Files 9522 - 9814","Turkey. Code 44 Files 9522 - 9814.","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: File 9522-9814.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2762942","289.2609"
"FO 371/4930","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Persia. Code 34 Files 12229 - 14882","Persia. Code 34 Files 12229 - 14882.","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: File 12229-14882.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2762595","289.2609"
"FO 371/7607","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Hungary. Code 21 Files 43 - 46","Hungary. Code 21 Files 43 - 46.","01/01/1922","19220101","31/12/1922","19221231","1922","The National Archives, Kew","6","Former Reference Dep: File 43-46.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2765272","289.2609"
"FO 371/5256","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Turkey. Code 44 Files 5200 - 5459","Turkey. Code 44 Files 5200 - 5459.","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: File 5200-5459.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2762921","289.2609"
"FO 371/5393","Foreign Office: Political Departments: General Correspondence from 1906-1966. Northern.","Norway. Code 30 Files 1033 - 1468","Norway. Code 30 Files 1033 - 1468.","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: File 1033-1468.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2763058","289.2609"
"FO 371/5717","Foreign Office: Political Departments: General Correspondence from 1906-1966. American.","Uruguay. Code 46 Files 875 - 1246","Uruguay. Code 46 Files 875 - 1246.","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 875-1246.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International;
        C10125 Americas","","C2763382","289.2609"
"FO 371/4834","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Germany. Code 18 Files 4095 - 4330","Germany. Code 18 Files 4095 - 4330.","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: File 4095-4330.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2762499","289.2609"
"FO 371/4831","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Germany. Code 18 Files 2491 - 3061","Germany. Code 18 Files 2491 - 3061.","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: File 2491-3061.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2762496","289.2609"
"FO 371/5263","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Turkey. Code 44 Files 6641 - 6957","Turkey. Code 44 Files 6641 - 6957.","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: File 6641-6957.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2762928","289.2609"
"FO 371/5266","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Turkey. Code 44 Files 7696 - 7972","Turkey. Code 44 Files 7696 - 7972.","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: File 7696-7972.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2762931","289.2609"
"FO 371/9361","Foreign Office: Political Departments: General Correspondence from 1906-1966. Northern.","Russia. Code 38 Files 1192 - 2121","Russia. Code 38 Files 1192 - 2121.","01/01/1923","19230101","31/12/1923","19231231","1923","The National Archives, Kew","6","Former Reference Dep: File 1192-2121.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International;
        C10126 Asia","","C2767026","289.2609"
"FO 371/6436","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Persia. Code 34 Files 2026 - 2249","Persia. Code 34 Files 2026 - 2249.","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 2026-2249.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2764101","289.2609"
"FO 371/8528","Foreign Office: Political Departments: General Correspondence from 1906-1966. American.","Uruguay. Code 46 Files 400 - 406","Uruguay. Code 46 Files 400 - 406.","01/01/1923","19230101","31/12/1923","19231231","1923","The National Archives, Kew","6","Former Reference Dep: File 400-406.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International;
        C10125 Americas","","C2766193","289.2609"
"FO 371/8303","Foreign Office: Political Departments: General Correspondence from 1906-1966. Western.","Health. Code 94 Files 7 - 177","Health. Code 94 Files 7 - 177.","01/01/1922","19220101","31/12/1922","19221231","1922","The National Archives, Kew","6","Former Reference Dep: File 7-177.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International","","C2765968","289.2609"
"FO 371/8307","Foreign Office: Political Departments: General Correspondence from 1906-1966. Western.","Health. Code 94 Files 3958 - 10530","Health. Code 94 Files 3958 - 10530.","01/01/1922","19220101","31/12/1922","19221231","1922","The National Archives, Kew","6","Former Reference Dep: File 3958-10530.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International","","C2765972","289.2609"
"FO 371/10545","Foreign Office: Political Departments: General Correspondence from 1906-1966. Western.","France. Code 17 Files 3679 - 4585","France. Code 17 Files 3679 - 4585.","01/01/1924","19240101","31/12/1924","19241231","1924","The National Archives, Kew","6","Former Reference Dep: File 3679-4585.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2768210","289.2609"
"FO 371/10221","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Turkey. Code 44 Files 2056 - 2239","Turkey. Code 44 Files 2056 - 2239.","01/01/1924","19240101","31/12/1924","19241231","1924","The National Archives, Kew","6","Former Reference Dep: File 2056-2239.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2767886","289.2609"
"FO 371/10220","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Turkey. Code 44 Files 1775 - 2039","Turkey. Code 44 Files 1775 - 2039.","01/01/1924","19240101","31/12/1924","19241231","1924","The National Archives, Kew","6","Former Reference Dep: File 1775-2039.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2767885","289.2609"
